Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
375046,24,22,1960,2665,640,0,81.66666667,134.1973455,976,0,121.1363636,258.6415603,12331.82063,122.6516214,8334.355556,17808.51538,86363,2,374189,16269.08696,23257.51691,86363,269,375039,17859.0,32722.03032,124811,12,0,776,712,63.9921503,58.6594711,0,976,98.40425532,200.368428,40147.50694,0,0,0,1,0,0,0,0,100.5434783,81.66666667,121.1363636,24,1960,22,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
1733474,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3.461257567,346694.8,148229.2141,511567,234258,1499216,749608.0,521.8448045,749977,749239,1490721,745360.5,656.9021997,745825,744896,0,92,60,1.730628784,1.730628784,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,3,0,3,0,8192,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2444337,10,7,1138,1581,677,0,113.8,209.6175353,1173,0,225.8571429,430.0986044,1112.367075,6.954851152,152771.0625,286958.139,953127,62,2444337,271593.0,376328.2327,1048771,62,2405013,400835.5,454749.2913,1001553,41319,0,212,152,4.091088913,2.863762239,0,1173,151.0555556,304.9810934,93013.46732,0,0,0,1,0,0,0,0,159.9411765,113.8,225.8571429,10,1138,7,1581,8192,62862,5,0.0,0.0,0,0,0.0,0.0,0,0,0
149748,2,2,64,242,32,32,32.0,0.0,121,121,121.0,0.0,2043.432967,26.71154206,49916.0,66745.07598,125740,48,23960,23960.0,0.0,23960,23960,48,48.0,0.0,48,48,0,16,16,13.35577103,13.35577103,32,121,67.6,48.74730762,2376.3,0,0,0,0,0,0,0,1,84.5,32.0,121.0,2,64,2,242,-1,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
810421,6,5,455,338,140,0,75.83333333,62.93621109,145,0,67.6,69.7588704,978.5037653,13.57319221,81042.1,104501.3437,203176,5,810351,162070.2,90598.69675,203243,5,810354,202588.5,665.0085212,203398,201796,0,132,112,7.403559385,6.169632821,0,145,66.08333333,63.40269328,4019.901515,0,0,0,1,0,0,0,0,72.09090909,75.83333333,67.6,6,455,5,338,8192,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2390519,9,7,1132,1581,661,0,125.7777778,213.6736868,1173,0,225.8571429,430.0986044,1134.899995,6.693107229,159367.9333,243507.58,953121,91,2390519,298814.875,390338.7475,1236452,777,2167735,361289.1667,325879.928,953121,106873,0,192,152,3.764872816,2.928234413,0,1173,159.5882353,310.4088149,96353.63235,0,0,1,1,0,0,1,0,169.5625,125.7777778,225.8571429,9,1132,7,1581,8192,62868,5,0.0,0.0,0,0,0.0,0.0,0,0,0
1015,1,1,62,144,62,62,62.0,0.0,144,144,144.0,0.0,202955.665,1970.44335,1015.0,0.0,1015,1015,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,985.2216749,985.2216749,62,144,89.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,1,134.0,62.0,144.0,1,62,1,144,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2567623,10,10,1412,2799,885,0,141.2,267.4894806,1177,0,279.9,480.6993632,1640.038277,7.789305517,135138.0526,224960.6823,953143,0,2567623,285291.4444,440711.572,1426594,0,2467193,274132.5556,278100.6976,953143,14013,0,212,224,3.894652759,3.894652759,0,1177,200.5238095,378.2863491,143100.5619,0,0,1,1,0,0,1,1,210.55,141.2,279.9,10,1412,10,2799,8192,62728,7,0.0,0.0,0,0,0.0,0.0,0,0,0
59264528,12,16,1667,4670,1320,0,138.9166667,378.1970286,1460,0,291.875,580.6654659,106.9273681,0.472457994,2194982.519,4164612.862,10007975,0,50274827,4570438.818,5211748.227,10015368,290,59252510,3950167.333,4987031.202,10020139,0,0,252,392,0.202481997,0.269975996,0,1460,218.5172414,494.2828586,244315.5443,0,0,0,1,0,0,0,1,226.3214286,138.9166667,291.875,12,1667,16,4670,8192,120,8,44317.0,79003.89321,205583,12023,9833104.333,419089.5922,10007975,8977650,0
5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1613,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,402355.8586,4339.739616,268.8333333,297.9485974,819,0,549,274.5,201.5254326,417,132,1259,419.6666667,529.0844293,1014,0,0,72,92,1859.888407,2479.851209,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
246791,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.20804648,82263.66667,142318.5739,246599,84,246791,123395.5,174354.8546,246683,108,0,0.0,0.0,0,0,0,72,32,12.15603486,4.052011621,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,0.0,0.0,0,0,0.0,0.0,0,0,0
54067530,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.036990778,54067530.0,0.0,54067530,54067530,54067530,54067530.0,0.0,54067530,54067530,0,0.0,0.0,0,0,0,40,0,0.036990778,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,279,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
33398991,10,11,546,4217,342,0,54.6,119.0501295,1400,0,383.3636364,608.3280813,142.6090986,0.62876151,1669949.55,3665513.126,10003891,1,33398991,3710999.0,4843429.552,10015459,256,30096401,3009640.1,4834942.262,10017899,1,0,212,268,0.299410243,0.329351267,0,1400,216.5,459.9924171,211593.0238,0,0,0,1,0,0,0,1,226.8095238,54.6,383.3636364,10,546,11,4217,8192,17520,5,27503.66667,27609.17891,59384,11559,10003750.33,201.8943618,10003891,10003519,0
56,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,1375000.0,71428.57143,18.66666667,5.686240703,25,14,56,28.0,4.242640687,31,25,0,0.0,0.0,0,0,1,60,20,53571.42857,17857.14286,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,30.75,25.66666667,0.0,3,77,1,0,123,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0
25619,2,2,76,206,38,38,38.0,0.0,103,103,103.0,0.0,11007.4554,156.1341192,8539.666667,14191.87868,24927,316,25303,25303.0,0.0,25303,25303,692,692.0,0.0,692,692,0,16,16,78.0670596,78.0670596,38,103,64.0,35.60196624,1267.5,0,0,0,0,0,0,0,1,80.0,38.0,103.0,2,76,2,206,-1,-1,1,0.0,0.0,0,0,0.0,0.0,0,0,0
158,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.22785,158.0,0.0,158,158,158,158.0,0.0,158,158,0,0.0,0.0,0,0,0,40,0,12658.22785,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,255,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
32,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,32,32.0,0.0,32,32,0,0.0,0.0,0,0,0,40,0,62500.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,256,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
18261,1,1,44,172,44,44,44.0,0.0,172,172,172.0,0.0,11828.48694,109.5230272,18261.0,0.0,18261,18261,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,54.76151361,54.76151361,44,172,86.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,1,130.0,44.0,172.0,1,44,1,172,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
360149,22,22,1912,2665,640,0,86.90909091,137.6880218,976,0,121.1363636,258.6415603,12708.62893,122.1716567,8375.55814,20127.76113,85486,5,360097,17147.47619,27742.70563,85486,389,360134,17149.2381,36538.15742,123335,8,0,712,712,61.08582837,61.08582837,0,976,101.7111111,203.7371995,41508.84646,0,0,0,1,0,0,0,1,104.0227273,86.90909091,121.1363636,22,1912,22,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
264740,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.10916371,88246.66667,152714.3439,264586,55,264740,132370.0,187121.6675,264685,55,0,0.0,0.0,0,0,0,72,32,11.33187278,3.777290927,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,0.0,0.0,0,0,0.0,0.0,0,0,0
363654,22,22,1912,2665,640,0,86.90909091,137.6880218,976,0,121.1363636,258.6415603,12586.13957,120.9941318,8457.069767,21084.54125,117199,5,362948,17283.2381,29048.46742,117199,338,363646,17316.47619,37536.27232,154072,7,0,712,712,60.49706589,60.49706589,0,976,101.7111111,203.7371995,41508.84646,0,0,0,1,0,0,0,1,104.0227273,86.90909091,121.1363636,22,1912,22,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
2083,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,311569.8512,3360.537686,347.1666667,572.8484675,1505,1,1794,897.0,859.8418459,1505,289,1850,616.6666667,946.0583139,1706,1,0,72,92,1440.230437,1920.307249,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
60106400,6,6,213,4632,213,0,35.5,86.95688587,1460,0,772.0,759.2628004,80.60705682,0.199645961,5464218.182,18101132.69,60041173,0,60106400,12021280.0,26843941.15,60041173,51,32852,6570.4,14368.16134,32270,0,0,132,132,0.099822981,0.099822981,0,1460,372.6923077,625.6981946,391498.2308,0,0,0,1,0,0,0,1,403.75,35.5,772.0,6,213,6,4632,8192,946,1,0.0,0.0,0,0,0.0,0.0,0,0,0
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
263453,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.18297381,87817.66667,152033.6516,263371,1,263453,131726.5,186287.9886,263452,1,0,0.0,0.0,0,0,0,72,32,11.38723036,3.795743453,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,8192,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2173,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,920.3865624,2173.0,0.0,2173,2173,2173,2173.0,0.0,2173,2173,0,0.0,0.0,0,0,0,40,0,920.3865624,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,2,0,0,0,123,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
907,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,715545.7552,7717.750827,151.1666667,112.9467426,310,0,495,247.5,168.9985207,367,128,597,199.0,190.2130385,379,0,0,72,92,3307.607497,4410.14333,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
29737,1,1,41,155,41,41,41.0,0.0,155,155,155.0,0.0,6591.115445,67.25628006,29737.0,0.0,29737,29737,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,33.62814003,33.62814003,41,155,79.0,65.81793069,4332.0,0,0,0,0,0,0,0,1,118.5,41.0,155.0,1,41,1,155,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
377011,23,20,1928,2665,640,0,83.82608696,135.8473917,976,0,133.25,268.7712537,12182.66841,114.0550276,8976.452381,21639.11893,112551,3,376944,17133.81818,29115.14039,112551,223,377008,19842.52632,37850.60978,151336,10,0,744,648,61.00617754,53.04885003,0,976,104.3863636,205.4944367,42227.96353,0,0,0,1,0,0,0,0,106.8139535,83.82608696,133.25,23,1928,20,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
3798846,11,7,1148,1581,677,0,104.3636364,202.2944748,1173,0,225.8571429,430.0986044,718.3760542,4.738281046,223461.5294,483783.3544,1856868,3,3798846,379884.6,611743.4678,1856868,3,3728502,621417.0,775623.4357,2035451,61042,0,232,152,2.895616195,1.842664851,0,1173,143.6315789,298.5202786,89114.35673,0,0,1,1,0,0,1,0,151.6111111,104.3636364,225.8571429,11,1148,7,1581,8192,62852,5,0.0,0.0,0,0,0.0,0.0,0,0,0
7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.2857,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,142857.1429,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1821976,9,7,1283,1585,885,0,142.5555556,283.6790048,1177,0,226.4285714,431.5668574,1574.115137,8.781674402,121465.0667,236903.3309,953102,1,1821976,227747.0,372086.661,1141993,1,1694417,282402.8333,330295.8822,953102,111167,0,192,152,4.939691851,3.841982551,0,1177,168.7058824,337.1970427,113701.8456,0,0,1,1,0,0,1,0,179.25,142.5555556,226.4285714,9,1283,7,1585,8192,62728,6,0.0,0.0,0,0,0.0,0.0,0,0,0
1938,1,1,42,88,42,42,42.0,0.0,88,88,88.0,0.0,67079.46336,1031.991744,1938.0,0.0,1938,1938,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,515.995872,515.995872,42,88,57.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,1,86.0,42.0,88.0,1,42,1,88,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
1412,1,1,32,88,32,32,32.0,0.0,88,88,88.0,0.0,84985.83569,1416.430595,1412.0,0.0,1412,1412,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,708.2152975,708.2152975,32,88,50.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,1,76.0,32.0,88.0,1,32,1,88,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
8,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,125000.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,288,253,0,0.0,0.0,0,0,0.0,0.0,0,0,0
60431225,14,13,869,3306,535,0,62.07142857,149.1965478,1460,0,254.3076923,538.4357567,69.08680074,0.446788891,2324277.885,4259851.075,10009680,17,60431225,4648555.769,5163998.75,10077941,305,60362868,5030239.0,5206746.097,10081734,19,0,292,332,0.231668314,0.215120577,0,1460,149.1071429,386.8433829,149647.8029,0,0,0,1,0,0,0,0,154.6296296,62.07142857,254.3076923,14,869,13,3306,8192,114,8,122057.6667,131786.6328,391066,68227,9949784.833,127564.1163,10009680,9691565,0
692,3,4,161,488,161,0,53.66666667,92.95339334,488,0,122.0,244.0,937861.2717,10115.60694,115.3333333,73.75545178,208,0,399,199.5,96.87362902,268,131,484,161.3333333,166.1966706,332,0,0,72,92,4335.260116,5780.346821,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,1,92.71428571,53.66666667,122.0,3,161,4,488,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
112638695,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.026633831,56319347.5,14.8492424,56319358,56319337,112638695,56319347.5,14.8492424,56319358,56319337,0,0.0,0.0,0,0,0,0,0,0.026633831,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0.0,0.0,0,0,56319347.5,14.8492424,56319358,56319337,0
21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,20,20,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,174,256,0,0.0,0.0,0,0,0.0,0.0,0,0,0
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
60797,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.79272004,20265.66667,17515.97318,30412,40,60797,20265.66667,17515.97318,30412,40,0,0.0,0.0,0,0,0,0,0,65.79272004,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,0,0,0,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
5784922,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.691452711,1928307.333,3257722.059,5689599,51,5784922,2892461.0,3955750.495,5689599,95323,0,0.0,0.0,0,0,0,72,32,0.518589533,0.172863178,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3,0,1,0,8192,42780,0,0.0,0.0,0,0,0.0,0.0,0,0,0
318,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,314465.4088,6289.308176,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,8,8,3144.654088,3144.654088,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,1,71.0,42.0,58.0,1,42,1,58,-1,-1,0,0.0,0.0,0,0,0.0,0.0,0,0,0
385266,22,20,1912,2665,640,0,86.90909091,137.6880218,976,0,133.25,268.7712537,11880.10362,109.0155892,9396.731707,17259.98812,71834,5,385216,18343.61905,21879.62786,71834,252,385244,20276.0,35774.87711,152527,8,0,712,648,57.10340388,51.91218535,0,976,106.4418605,207.2918695,42969.91916,0,0,0,1,0,0,0,0,108.9761905,86.90909091,133.25,22,1912,20,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,32,32,166666.6667,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,1,0,1,0,241,230,0,0.0,0.0,0,0,0.0,0.0,0,0,2
1510397,3,0,150,0,50,50,50.0,0.0,0,0,0.0,0.0,99.31163793,1.986232759,755198.5,7330.576001,760382,750015,1510397,755198.5,7330.576001,760382,750015,0,0.0,0.0,0,0,0,24,0,1.986232759,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,66.66666667,50.0,0.0,3,150,0,0,-1,-1,2,0.0,0.0,0,0,0.0,0.0,0,0,0
5673149,2,1,1,0,1,0,0.5,0.707106781,0,0,0.0,0.0,0.176268947,0.528806841,2836574.5,3995393.023,5661744,11405,5673149,5673149.0,0.0,5673149,5673149,0,0.0,0.0,0,0,0,40,32,0.352537894,0.176268947,0,1,0.5,0.577350269,0.333333333,0,0,0,0,1,0,0,0,0.666666667,0.5,0.0,2,1,1,0,256,317,0,0.0,0.0,0,0,0.0,0.0,0,0,0
351442,23,20,1928,2665,640,0,83.82608696,135.8473917,976,0,133.25,268.7712537,13069.01281,122.3530483,8367.666667,22179.71208,128153,3,351390,15972.27273,30318.36122,128153,308,351439,18496.78947,41032.94904,167548,14,0,744,648,65.44465374,56.90839456,0,976,104.3863636,205.4944367,42227.96353,0,0,0,1,0,0,0,0,106.8139535,83.82608696,133.25,23,1928,20,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
112635529,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02663458,56317764.5,65.76093065,56317811,56317718,112635529,56317764.5,65.76093065,56317811,56317718,0,0.0,0.0,0,0,0,0,0,0.02663458,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,0,0,-1,-1,0,0.0,0.0,0,0,56317764.5,65.76093065,56317811,56317718,0
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,1,0,1,0,26883,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1
53381589,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,3.165885527,0.112398303,10676317.8,23834353.71,53312484,23,53381589,13345397.25,26644744.21,53312484,23,0,0.0,0.0,0,0,1,100,20,0.093665252,0.018733051,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,35.83333333,24.6,46.0,5,123,1,46,252,127,2,68873.0,0.0,68873,68873,53312484.0,0.0,53312484,53312484,0
1041,3,4,148,243,148,0,49.33333333,85.44783984,243,0,60.75,121.5,375600.3842,6724.303554,173.5,116.0392175,300,1,560,280.0,158.391919,392,168,741,247.0,225.8583627,445,1,0,72,92,2881.84438,3842.459174,0,243,48.875,93.99306585,8834.696429,0,0,0,1,0,0,0,1,55.85714286,49.33333333,60.75,3,148,4,243,8192,149,1,0.0,0.0,0,0,0.0,0.0,0,0,0
377509,22,22,1944,2665,640,0,88.36363636,137.8690011,976,0,121.1363636,258.6415603,12208.98045,116.5535126,8779.27907,18939.59709,85070,2,377096,17956.95238,26682.52362,85070,249,377501,17976.2381,34864.24795,125284,13,0,712,712,58.27675632,58.27675632,0,976,102.4222222,203.7441007,41511.65859,0,0,0,1,0,0,0,1,104.75,88.36363636,121.1363636,22,1944,22,2665,26883,230,16,0.0,0.0,0,0,0.0,0.0,0,0,2
